#-----------------------------------------------------------------------
# MASTER COMPILATION OF SPECTROSCOPIC CATALOGS IN THE CDFS 
# v1.0 ALESSANDRO RETTURA (2004)
# v2.0 ITALO BALESTRA (12/2009) [including redshifts from Silverman et al. 2010]
# v3.0 JARON KURK (2012)
# SEND COMMENTS to goods@eso.org
#-----------------------------------------------------------------------
# Last update: 03.08.2012 (P.Rosati)
#
# 1	Survey Serial Number: 0  = FORS2 v3.0 (Vanzella et al. 2008)
#                             1  = VVDS v1.0 (Le Fevre et al. 2005)
#                             2  = X-ray CDFS (Szokoly et al. 2004)
#                             3  = Croom et al. (2001)
#                             4  = Dickinson et al. (2004)
#                             5  = van der Wel et al. (2004)
#                             6  = Bunker et al. (2003)
#                             7  = Stanway et al. (2004a)
#                             8  = LCIRS (Doherty et al. 2005)
#                             10 = Cristiani et al. (2000)
#                             11 = Strolger et al. (2004)
#                             13 = Stanway et al. (2004b)
#                             14 = VIMOS (Popesso et al. 2009; Balestra et al. 2009)
#                             15 = K20 (Mignoli et al. 2005)
#                             16 = IMAGES (Ravikumar et al. 2007)
#                             17 = Silverman et al. (2010)
#                             18 = GMASS (Kurk et al. 2012)
# 2	GOODS ID:    GOODS/ACS + WFI/R extension catalog
# 3	ORIGINAL ID: ID assigned to the matched object in the original survey
# 4	RA:   ALPHA_J2000 of the matched object in ACS/WFI WCS
# 5	DEC: DELTA_J2000 of the matched object in ACS/WFI WCS
# 6	REDSHIFT:  spectroscopic redshift of the matched source
# 7	QUALITY FLAG: Quality flags for redshift determination. 
#      Definition varies for different surveys as follows:
#
#      0,14   ESO-GOODS spectroscopy: 
#		A: secure redshift determination
#		B: likely redshift determination
#		C: tentative redshift determination
#      1   VIMOS VLT Deep Survey (VVDS): Version 1.0 :
#		1: 50% confidence in the redshift
#		2: 75% confidence in the redshift
#		3: 95% confidence in the redshift
#		4: 100% confidence in the redshift
#		9:  Single emission line objects
#      2      Szokoly et al., 2004 :
#		3.0: reliable redshift determination with unambigous X-ray counterpart
#		2.0: reliable redshift determination
#		1.0: detection of some features (typically single narrow EL)
#		0.5: hint of some spectral features
#		0.0: no success
#      3,4,5,6,7,10,11,13:   NO QF provided
#      In Balestra et al. 2010, good/high quality redshifts from different surveys 
#      were selected as "secure+likely" according to the  following bins:
#.....................................SECURE -- LIKELY -- TENTATIVE
#       0,14  = ESO-GOODS..............  A         B           C
#       1     = VVDS................... 4,3        2          1,9
#       2     = Szokoly................  3         2           1
#       8     = Doherty................  3         2           1
#       15,18 = K20,GMASS..............  1         0
#       16    = IMAGES.................  2         1           9                  
#       17    = Silverman..............  2         1
#-----------------------------------------------------------------------
0    J033210.81-274647.5         J033210.81-274647.5             53.04503556   -27.77986694   1.1880      B
0    J033210.91-274343.1         J033210.91-274343.1             53.04546750   -27.72862722   0.9980      A
0    J033210.91-274343.1         J033210.91-274343.1             53.04546750   -27.72862722   0.9980      A
0    J033210.92-274722.8         J033210.92-274722.8             53.04549500   -27.78966500   0.4170      B
0    J033210.93-274721.5         J033210.93-274721.5             53.04554139   -27.78930417   1.2220      A
0    J033210.95-274329.8         J033210.95-274329.8             53.04564111   -27.72493333   1.2150      A
0    J033211.00-274459.4         J033211.00-274459.4             53.04584000   -27.74983194   1.5550      A
0    J033211.27-274706.8         J033211.27-274706.8             53.04696639   -27.78521194   0.4580      C
0    J033211.28-274534.6         J033211.28-274534.6             53.04702056   -27.75962333   1.2120      C
0    J033211.38-274206.5         J033211.38-274206.5             53.04741806   -27.70181806   0.7330      A
0    J033211.52-274311.1         J033211.52-274311.1             53.04801583   -27.71974278   1.3300      B
0    J033211.52-274311.1         J033211.52-274311.1             53.04801583   -27.71974278   1.3290      B
0    J033211.71-274149.6         J033211.71-274149.6             53.04880806   -27.69710806   4.9120      C
0    J033211.93-274157.1         J033211.93-274157.1             53.04969667   -27.69919389   5.5780      B
0    J033211.93-274157.1         J033211.93-274157.1             53.04969667   -27.69919389   5.5720      B
0    J033211.93-274157.1         J033211.93-274157.1             53.04969667   -27.69919389   5.5750      C
0    J033211.93-274305.3         J033211.93-274305.3             53.04969944   -27.71813139   1.1080      A
0    J033211.94-274644.6         J033211.94-274644.6             53.04976056   -27.77905583   1.2210      A
0    J033212.00-275104.2         J033212.00-275104.2             53.05000306   -27.85117639   1.0180      A
0    J033212.21-274420.1         J033212.21-274420.1             53.05088194   -27.73892306   1.6100      B
0    J033212.30-274513.1         J033212.30-274513.1             53.05125750   -27.75363056   0.6440      B
0    J033212.36-274518.6         J033212.36-274518.6             53.05151806   -27.75517389   1.2130      A
0    J033212.47-274836.7         J033212.47-274836.7             53.05196139   -27.81018833   0.7300      B
0    J033212.61-274605.1         J033212.61-274605.1             53.05252972   -27.76807583   1.3780      A
0    J033212.79-274823.1         J033212.79-274823.1             53.05328111   -27.80641583   1.3160      A
0    J033212.91-274459.9         J033212.91-274459.9             53.05380667   -27.74996750   1.2160      B
0    J033212.94-274451.5         J033212.94-274451.5             53.05390694   -27.74763611   3.7030      C
0    J033212.98-274841.1         J033212.98-274841.1             53.05409556   -27.81140833   4.2830      C
0    J033213.01-274455.8         J033213.01-274455.8             53.05418972   -27.74882583   1.2210      C
0    J033213.15-274501.1         J033213.15-274501.1             53.05480000   -27.75031417   1.6340      C
0    J033213.21-274158.0         J033213.21-274158.0             53.05503083   -27.69943667   1.2970      B
0    J033213.21-274715.7         J033213.21-274715.7             53.05505417   -27.78769139   0.5230      A
0    J033213.35-274324.4         J033213.35-274324.4             53.05561722   -27.72343389   1.2970      A
0    J033213.48-274952.8         J033213.48-274952.8             53.05617194   -27.83134611   0.7310      A
0    J033213.85-274248.9         J033213.85-274248.9             53.05772583   -27.71357917   0.7340      A
0    J033213.93-274537.3         J033213.93-274537.3             53.05805361   -27.76035333   0.8410      A
0    J033214.05-275124.5         J033214.05-275124.5             53.05853083   -27.85681778   1.2200      A
0    J033214.26-274254.3         J033214.26-274254.3             53.05943083   -27.71507083   0.8140      A
0    J033214.31-274242.8         J033214.31-274242.8             53.05963083   -27.71188333   1.1820      B
0    J033214.37-274258.6         J033214.37-274258.6             53.05986278   -27.71628944   1.0220      B
0    J033214.45-274350.7         J033214.45-274350.7             53.06021583   -27.73074667   1.6150      B
0    J033214.50-274932.7         J033214.50-274932.7             53.06040278   -27.82574750   4.7380      C
0    J033214.52-275104.3         J033214.52-275104.3             53.06050500   -27.85118278   0.7350      A
0    J033214.59-274913.4         J033214.59-274913.4             53.06078667   -27.82039833   0.4680      A
0    J033214.65-274136.6         J033214.65-274136.6             53.06103306   -27.69350750   1.3390      C
0    J033214.69-275258.2         J033214.69-275258.2             53.06122000   -27.88283278   1.1010      A
0    J033214.71-275257.2         J033214.71-275257.2             53.06128056   -27.88256806   1.3600      B
0    J033214.74-274758.7         J033214.74-274758.7             53.06140944   -27.79965167   5.9390      B
0    J033214.79-275202.6         J033214.79-275202.6             53.06161000   -27.86739194   0.6300      B
0    J033214.81-274600.0         J033214.81-274600.0             53.06169139   -27.76667111   1.3700      C
0    J033214.82-275204.6         J033214.82-275204.6             53.06175806   -27.86794278   3.4730      A
0    J033214.89-274358.3         J033214.89-274358.3             53.06203167   -27.73286778   1.1090      A
0    J033215.01-274633.4         J033215.01-274633.4             53.06252167   -27.77593472   1.0000      C
0    J033215.05-274523.8         J033215.05-274523.8             53.06271583   -27.75662306   0.7340      A
0    J033215.09-275130.7         J033215.09-275130.7             53.06287111   -27.85852583   1.2280      A
0    J033215.23-274437.8         J033215.23-274437.8             53.06347556   -27.74383583   1.1090      B
0    J033215.23-274437.8         J033215.23-274437.8             53.06347556   -27.74383583   1.1090      B
0    J033215.39-274501.6         J033215.39-274501.6             53.06411694   -27.75044472   1.3770      B
0    J033215.52-274536.2         J033215.52-274536.2             53.06465250   -27.76006167   0.9750      A
0    J033215.62-274545.0         J033215.62-274545.0             53.06506694   -27.76250833   1.3780      B
0    J033215.70-274116.3         J033215.70-274116.3             53.06541028   -27.68784778   1.0440      C
0    J033215.74-274632.4         J033215.74-274632.4             53.06556806   -27.77565444   1.0210      B
0    J033215.75-274817.2         J033215.75-274817.2             53.06564444   -27.80477750   5.9440      B
0    J033215.75-274817.2         J033215.75-274817.2             53.06564444   -27.80477750   5.9440      C
0    J033215.78-274145.6         J033215.78-274145.6             53.06576722   -27.69598861   3.6460      C
0    J033215.81-274713.6         J033215.81-274713.6             53.06587250   -27.78711389   0.7370      A
0    J033215.82-274622.4         J033215.82-274622.4             53.06592139   -27.77287528   1.3310      B
0    J033215.88-274723.1         J033215.88-274723.1             53.06617694   -27.78974639   0.8960      A
0    J033215.90-274123.9         J033215.90-274123.9             53.06623778   -27.68996667   5.5740      B
0    J033216.02-274750.0         J033216.02-274750.0             53.06676556   -27.79722250   1.2960      B
0    J033216.02-274750.0         J033216.02-274750.0             53.06676556   -27.79722250   1.2960      A
0    J033216.02-274750.0         J033216.02-274750.0             53.06676556   -27.79722250   1.2980      B
0    J033216.02-274859.9         J033216.02-274859.9             53.06673278   -27.81662861   1.4130      A
0    J033216.13-274806.5         J033216.13-274806.5             53.06721778   -27.80180111   1.2990      A
0    J033216.17-275241.4         J033216.17-275241.4             53.06736083   -27.87816889   1.0940      B
0    J033216.26-274703.3         J033216.26-274703.3             53.06773444   -27.78424806   1.2190      A
0    J033216.28-274447.6         J033216.28-274447.6             53.06781250   -27.74654500   1.1830      C
0    J033216.34-275013.4         J033216.34-275013.4             53.06809500   -27.83704583   1.0460      A
0    J033216.35-274533.2         J033216.35-274533.2             53.06812056   -27.75923389   1.1230      C
0    J033216.53-274400.5         J033216.53-274400.5             53.06885556   -27.73345944   1.2620      B
0    J033216.56-274103.2         J033216.56-274103.2             53.06898583   -27.68422389   5.2500      C
0    J033216.69-275239.0         J033216.69-275239.0             53.06953167   -27.87750111   1.0450      A
0    J033216.74-274327.5         J033216.74-274327.5             53.06973444   -27.72431139   0.5240      A
0    J033216.74-274327.5         J033216.74-274327.5             53.06973444   -27.72431139   0.5250      A
0    J033216.84-274551.1         J033216.84-274551.1             53.07018333   -27.76419528   1.0180      A
0    J033216.87-274741.0         J033216.87-274741.0             53.07030556   -27.79473500   1.3120      C
0    J033216.95-274519.3         J033216.95-274519.3             53.07060528   -27.75536694   1.3030      A
0    J033216.98-275102.4         J033216.98-275102.4             53.07076694   -27.85066472   0.9900      A
0    J033216.98-275102.4         J033216.98-275102.4             53.07076694   -27.85066472   0.9910      A
0    J033216.98-275123.2         J033216.98-275123.2             53.07075972   -27.85643667   4.6000      B
0    J033217.00-274113.7         J033217.00-274113.7             53.07083556   -27.68714417   4.4140      B
0    J033217.00-274113.7         J033217.00-274113.7             53.07083556   -27.68714417   4.4160      C
0    J033217.00-274113.7         J033217.00-274113.7             53.07083556   -27.68714417   4.4100      B
0    J033217.01-274757.7         J033217.01-274757.7             53.07085806   -27.79936944   0.5320      A
0    J033217.11-274220.9         J033217.11-274220.9             53.07130528   -27.70580972   1.2400      C
0    J033217.13-274217.8         J033217.13-274217.8             53.07139028   -27.70494667   3.6210      B
0    J033217.13-274217.8         J033217.13-274217.8             53.07139028   -27.70494667   3.6170      A
0    J033217.14-274303.3         J033217.14-274303.3             53.07143250   -27.71758639   0.5660      A
0    J033217.22-274754.4         J033217.22-274754.4             53.07173250   -27.79843750   3.6520      B
0    J033217.29-274807.5         J033217.29-274807.5             53.07204972   -27.80208583   0.7350      A
0    J033217.29-275113.2         J033217.29-275113.2             53.07203889   -27.85367222   1.2220      A
0    J033217.31-275025.0         J033217.31-275025.0             53.07214167   -27.84028222   1.6130      A
0    J033217.34-274844.3         J033217.34-274844.3             53.07225806   -27.81230389   1.1070      C
0    J033217.46-275224.4         J033217.46-275224.4             53.07275083   -27.87344333   0.2440      B
0    J033217.46-275234.8         J033217.46-275234.8             53.07276694   -27.87632056   1.1010      A
0    J033217.47-274838.4         J033217.47-274838.4             53.07280028   -27.81066778   0.7370      A
0    J033217.48-274136.1         J033217.48-274136.1             53.07282583   -27.69335056   1.5760      C
0    J033217.48-275003.3         J033217.48-275003.3             53.07281389   -27.83425667   1.6160      B
0    J033217.48-275248.0         J033217.48-275248.0             53.07283139   -27.88000000   1.0950      A
0    J033217.51-275242.0         J033217.51-275242.0             53.07293917   -27.87833194   1.3890      C
0    J033217.52-274336.5         J033217.52-274336.5             53.07298694   -27.72680500   1.6080      A
0    J033217.53-274613.7         J033217.53-274613.7             53.07305500   -27.77045972   1.6100      A
0    J033217.55-274138.3         J033217.55-274138.3             53.07311139   -27.69396056   1.3250      A
0    J033217.56-274709.2         J033217.56-274709.2             53.07315889   -27.78587500   0.7350      B
0    J033217.56-274810.1         J033217.56-274810.1             53.07317806   -27.80281833   0.5420      C
0    J033217.57-274941.0         J033217.57-274941.0             53.07320500   -27.82806611   0.3370      A
0    J033217.62-275228.5         J033217.62-275228.5             53.07340139   -27.87457833   1.0980      A
0    J033217.63-274811.8         J033217.63-274811.8             53.07346139   -27.80328667   0.7350      A
0    J033217.66-275332.0         J033217.66-275332.0             53.07358972   -27.89222972   3.6960      C
0    J033217.66-275347.6         J033217.66-275347.6             53.07357444   -27.89655944   1.2650      B
0    J033217.72-274703.0         J033217.72-274703.0             53.07384667   -27.78416056   1.6070      A
0    J033217.77-274603.0         J033217.77-274603.0             53.07402194   -27.76749028   1.2190      C
0    J033217.77-274714.9         J033217.77-274714.9             53.07402444   -27.78746278   1.0180      C
0    J033217.78-274140.5         J033217.78-274140.5             53.07406639   -27.69457417   1.3260      A
0    J033217.78-274823.8         J033217.78-274823.8             53.07409778   -27.80661417   0.1170      B
0    J033217.80-275256.9         J033217.80-275256.9             53.07415250   -27.88247889   1.0440      B
0    J033217.81-275441.6         J033217.81-275441.6             53.07419917   -27.91155028   6.2770      B
0    J033217.81-275441.6         J033217.81-275441.6             53.07419917   -27.91155028   6.2760      C
0    J033217.81-275441.6         J033217.81-275441.6             53.07419917   -27.91155028   6.2780      C
0    J033217.91-274122.7         J033217.91-274122.7             53.07463194   -27.68963306   1.0410      A
0    J033217.94-274721.5         J033217.94-274721.5             53.07475833   -27.78930167   0.7330      A
0    J033217.96-274431.5         J033217.96-274431.5             53.07481833   -27.74208000   1.2230      A
0    J033218.01-274718.5         J033218.01-274718.5             53.07506167   -27.78848583   0.7340      A
0    J033218.01-274718.5         J033218.01-274718.5             53.07506167   -27.78848583   0.7350      A
0    J033218.01-274718.5         J033218.01-274718.5             53.07506167   -27.78848583   0.7340      A
0    J033218.01-274718.5         J033218.01-274718.5             53.07506167   -27.78848583   0.7340      A
0    J033218.01-274718.5         J033218.01-274718.5             53.07506167   -27.78848583   0.7350      A
0    J033218.03-274850.3         J033218.03-274850.3             53.07511194   -27.81396444   0.2970      A
0    J033218.05-274518.9         J033218.05-274518.9             53.07521861   -27.75526000   3.7060      A
0    J033218.05-274518.9         J033218.05-274518.9             53.07521861   -27.75526000   3.7100      A
0    J033218.08-274113.1         J033218.08-274113.1             53.07533194   -27.68697194   5.9790      C
0    J033218.23-274708.7         J033218.23-274708.7             53.07595472   -27.78574556   1.3810      B
0    J033218.26-274802.5         J033218.26-274802.5             53.07607139   -27.80070389   4.2790      A
0    J033218.26-274802.5         J033218.26-274802.5             53.07607139   -27.80070389   4.2800      A
0    J033218.27-274712.0         J033218.27-274712.0             53.07613250   -27.78665278   4.7830      C
0    J033218.32-274805.0         J033218.32-274805.0             53.07631833   -27.80139333   0.7320      A
0    J033218.32-274805.0         J033218.32-274805.0             53.07631833   -27.80139333   0.7320      B
0    J033218.32-274805.0         J033218.32-274805.0             53.07631833   -27.80139333   0.7320      A
0    J033218.52-274830.7         J033218.52-274830.7             53.07715833   -27.80852278   1.0170      B
0    J033218.54-274834.1         J033218.54-274834.1             53.07723833   -27.80947556   1.4140      A
0    J033218.58-274619.0         J033218.58-274619.0             53.07740556   -27.77195667   1.4360      A
0    J033218.58-274619.0         J033218.58-274619.0             53.07740556   -27.77195667   1.4340      A
0    J033218.61-274705.1         J033218.61-274705.1             53.07754750   -27.78473806   1.3790      A
0    J033218.61-274705.1         J033218.61-274705.1             53.07754750   -27.78473806   1.3810      C
0    J033218.61-274705.1         J033218.61-274705.1             53.07754750   -27.78473806   1.3790      A
0    J033218.63-274106.7         J033218.63-274106.7             53.07760556   -27.68520194   1.1270      A
0    J033218.64-274144.4         J033218.64-274144.4             53.07766611   -27.69567250   1.3250      C
0    J033218.70-274919.8         J033218.70-274919.8             53.07791778   -27.82215833   1.0380      A
0    J033218.78-274951.3         J033218.78-274951.3             53.07825167   -27.83092833   1.2940      A
0    J033218.79-274820.8         J033218.79-274820.8             53.07829528   -27.80578611   0.9990      B
0    J033218.79-274820.8         J033218.79-274820.8             53.07829528   -27.80578611   0.9990      A
0    J033218.80-274248.4         J033218.80-274248.4             53.07833528   -27.71345056   1.5940      B
0    J033218.81-274908.5         J033218.81-274908.5             53.07835417   -27.81904083   1.1280      B
0    J033218.81-274910.0         J033218.81-274910.0             53.07837667   -27.81945667   0.7350      A
0    J033218.81-274910.0         J033218.81-274910.0             53.07837667   -27.81945667   0.7350      A
0    J033218.92-275302.7         J033218.92-275302.7             53.07881472   -27.88409667   5.5630      A
0    J033218.93-274242.3         J033218.93-274242.3             53.07886611   -27.71173694   1.0210      B
0    J033219.00-274755.5         J033219.00-274755.5             53.07914583   -27.79874056   0.6670      C
0    J033219.02-274242.7         J033219.02-274242.7             53.07923806   -27.71186889   1.0190      A
0    J033219.15-274040.2         J033219.15-274040.2             53.07977806   -27.67783833   1.1280      A
0    J033219.30-275219.3         J033219.30-275219.3             53.08041917   -27.87203889   1.0960      A
0    J033219.30-275219.3         J033219.30-275219.3             53.08041917   -27.87203889   1.0960      A
0    J033219.41-274728.4         J033219.41-274728.4             53.08087278   -27.79122139   3.2500      C
0    J033219.43-274928.2         J033219.43-274928.2             53.08094861   -27.82448861   1.0480      B
0    J033219.48-274216.8         J033219.48-274216.8             53.08115583   -27.70467389   0.3830      A
0    J033219.48-274907.0         J033219.48-274907.0             53.08116889   -27.81859750   1.2220      A
0    J033219.53-274111.6         J033219.53-274111.6             53.08139028   -27.68655722   0.8460      A
0    J033219.60-274840.0         J033219.60-274840.0             53.08168306   -27.81110917   3.7080      A
0    J033219.61-274831.0         J033219.61-274831.0             53.08169083   -27.80860361   0.6710      A
0    J033219.68-275023.6         J033219.68-275023.6             53.08199444   -27.83987944   0.5590      A
0    J033219.77-274204.0         J033219.77-274204.0             53.08236917   -27.70110472   1.0440      A
0    J033219.79-274609.9         J033219.79-274609.9             53.08244250   -27.76940417   1.2210      A
0    J033219.79-274609.9         J033219.79-274609.9             53.08244250   -27.76940417   1.2200      A
0    J033219.79-274609.9         J033219.79-274609.9             53.08244250   -27.76940417   1.2210      A
0    J033219.79-274609.9         J033219.79-274609.9             53.08244250   -27.76940417   1.2200      A
0    J033219.79-274839.3         J033219.79-274839.3             53.08246306   -27.81090833   1.3570      A
0    J033219.81-275300.9         J033219.81-275300.9             53.08255389   -27.88357250   3.7060      A
0    J033219.86-274110.0         J033219.86-274110.0             53.08274917   -27.68611889   1.5420      B
0    J033219.96-274449.8         J033219.96-274449.8             53.08318000   -27.74717333   0.7830      C
0    J033219.97-274547.6         J033219.97-274547.6             53.08321306   -27.76321583   1.2190      A
0    J033220.02-274104.2         J033220.02-274104.2             53.08342611   -27.68451111   0.6820      A
0    J033220.02-274104.2         J033220.02-274104.2             53.08342611   -27.68451111   0.6810      A
0    J033220.09-274106.7         J033220.09-274106.7             53.08370583   -27.68520778   1.3280      A
0    J033220.11-275329.8         J033220.11-275329.8             53.08381056   -27.89160611   1.3850      C
0    J033220.23-274850.5         J033220.23-274850.5             53.08428722   -27.81403500   0.7350      A
0    J033220.28-275233.0         J033220.28-275233.0             53.08450028   -27.87583750   1.1190      A
0    J033220.31-274043.4         J033220.31-274043.4             53.08464000   -27.67873361   1.3240      B
0    J033220.41-274641.7         J033220.41-274641.7             53.08505528   -27.77824806   1.2270      A
0    J033220.41-274641.7         J033220.41-274641.7             53.08505528   -27.77824806   1.2270      A
0    J033220.48-274732.3         J033220.48-274732.3             53.08532083   -27.79230917   0.6030      B
0    J033220.48-274732.3         J033220.48-274732.3             53.08532083   -27.79230917   0.6040      A
0    J033220.59-274202.8         J033220.59-274202.8             53.08577444   -27.70076778   1.0330      C
0    J033220.86-275038.7         J033220.86-275038.7             53.08693056   -27.84408028   3.4500      B
0    J033220.91-275344.0         J033220.91-275344.0             53.08712056   -27.89555389   1.0440      B
0    J033220.93-274346.3         J033220.93-274346.3             53.08722778   -27.72952833   3.5960      B
0    J033220.95-274306.5         J033220.95-274306.5             53.08730472   -27.71846528   1.3080      A
0    J033220.97-275022.3         J033220.97-275022.3             53.08736694   -27.83954111   3.4780      A
0    J033221.11-274744.3         J033221.11-274744.3             53.08795056   -27.79564944   0.6680      A
0    J033221.15-274106.7         J033221.15-274106.7             53.08813250   -27.68518083   1.1100      A
0    J033221.22-274625.9         J033221.22-274625.9             53.08842556   -27.77387139   1.2210      A
0    J033221.23-274554.8         J033221.23-274554.8             53.08846028   -27.76522944   1.2240      A
0    J033221.30-274051.2         J033221.30-274051.2             53.08876500   -27.68088889   5.2920      A
0    J033221.30-274051.2         J033221.30-274051.2             53.08876500   -27.68088889   5.2930      A
0    J033221.30-274051.2         J033221.30-274051.2             53.08876500   -27.68088889   5.2830      B
0    J033221.30-274051.2         J033221.30-274051.2             53.08876500   -27.68088889   5.2820      B
0    J033221.36-274026.1         J033221.36-274026.1             53.08900000   -27.67391278   1.1280      A
0    J033221.47-274414.7         J033221.47-274414.7             53.08944833   -27.73742472   1.4270      C
0    J033221.54-275133.3         J033221.54-275133.3             53.08975083   -27.85925694   0.5350      A
0    J033221.57-274941.6         J033221.57-274941.6             53.08988750   -27.82823111   1.1100      A
0    J033221.67-274056.0         J033221.67-274056.0             53.09027528   -27.68223583   1.0450      B
0    J033221.76-274442.1         J033221.76-274442.1             53.09065528   -27.74502472   0.2950      A
0    J033221.81-274352.3         J033221.81-274352.3             53.09087167   -27.73119944   1.3080      B
0    J033221.83-275520.2         J033221.83-275520.2             53.09093778   -27.92228417   1.2000      C
0    J033221.90-275403.2         J033221.90-275403.2             53.09124417   -27.90087944   1.0010      A
0    J033221.92-274530.4         J033221.92-274530.4             53.09132028   -27.75845639   0.7410      A
0    J033221.93-274533.1         J033221.93-274533.1             53.09138417   -27.75918806   4.7880      C
0    J033221.94-274338.8         J033221.94-274338.8             53.09142694   -27.72745361   1.2210      B
